eps,e1_r,e2_r,e3_r,Q_noisy,comm_count,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,0.3,0.6,0.1,0.07761698426341468,3,15,0.1334423640491899,0.7727272727272727,0.003658084091597315,0.8229755888426239,0.2727272727272727,0.24522453538390201,0.36681718852291134
2.0,0.3,0.1,0.6,0.07812197459629013,4,16,0.09231389232586411,0.5909090909090909,0.004411885499827129,6.309045885058148,0.5454545454545454,0.22375819791057083,0.48085031578420506
2.0,0.3,0.2,0.5,0.07812197459629013,4,16,0.1807667881394989,0.8636363636363636,0.0016634458032730537,4.2082757527725025,0.5454545454545454,0.0333598238502093,0.3725246201678115
2.0,0.3,0.30000000000000004,0.4,0.07812197459629013,4,16,0.22657143606385444,0.8181818181818182,0.0018572592007120108,2.6124329309323544,0.5454545454545454,0.012044020444264447,0.2843790251925512
2.0,0.3,0.4,0.3,0.07812197459629013,4,16,0.23242161054738045,0.8636363636363636,0.0018011726202646538,0.992602589224797,0.4545454545454545,0.024090187276260774,0.25437764899080967
2.0,0.3,0.5,0.2,0.07812197459629013,4,16,0.21955229004496268,0.8181818181818182,0.0027826843107043087,1.0109937466356405,0.4545454545454545,0.0028715635650536134,0.24341413302853177
2.0,0.3,0.6,0.1,0.07812197459629013,4,16,0.2038919100048192,0.8181818181818182,0.0024325719845652845,0.8248042554011392,0.4545454545454545,0.057198357253913944,0.19220023952520837
2.0,0.3,0.1,0.6,0.06946649021365903,3,17,0.105981042392643,0.8636363636363636,0.002536981336339253,3.225214515022308,0.5454545454545454,0.2606749603874296,0.4807188725040009
2.0,0.3,0.2,0.5,0.06946649021365903,3,17,0.15174823329255366,0.8181818181818182,0.0011842514764022767,2.7836153964595205,0.5454545454545454,0.1771634746345951,0.3996180552629258
2.0,0.3,0.30000000000000004,0.4,0.06946649021365903,3,17,0.18311901734988803,0.9090909090909091,0.00130322533009005,1.0831544293571114,0.4545454545454545,0.15799447122921245,0.3846825153700436
2.0,0.3,0.4,0.3,0.06946649021365903,3,17,0.18931732466558962,0.8636363636363636,0.0022671969674973964,0.8973604274857193,0.4545454545454545,0.17346680991978408,0.36561907586994913
2.0,0.3,0.5,0.2,0.06946649021365903,3,17,0.1708705202170733,0.8636363636363636,0.0019585361653232216,1.0930789594550114,0.4545454545454545,0.19731993271367812,0.34921530391668587
2.0,0.3,0.6,0.1,0.06946649021365903,3,17,0.1649567527712136,0.8181818181818182,0.002826921509709164,1.0367572527485467,0.3636363636363636,0.18648542143010177,0.2984348240056813
2.0,0.3,0.1,0.6,0.0634635509594287,5,18,0.05672769472644267,0.7272727272727273,0.01617189920160742,11.32931140008591,0.6363636363636362,0.5477411319711641,0.5849281010522585
2.0,0.3,0.2,0.5,0.0634635509594287,5,18,0.1216660473408877,0.8181818181818182,0.0025440616666866866,4.8821973258119815,0.6363636363636362,0.24520547353796415,0.4974903730313052
2.0,0.3,0.30000000000000004,0.4,0.0634635509594287,5,18,0.18940638303739094,0.8181818181818182,0.0012323480433941935,4.453790358402462,0.5454545454545454,0.011816531318686272,0.3499698305534643
2.0,0.3,0.4,0.3,0.0634635509594287,5,18,0.18329439743144796,0.8636363636363636,0.001446385785863529,1.778456616266873,0.5454545454545454,0.019577524768882294,0.312917418901411
2.0,0.3,0.5,0.2,0.0634635509594287,5,18,0.19667453266465898,0.8181818181818182,0.0013478024027528117,1.0401231761404397,0.4545454545454545,0.01636375624983396,0.2680128966629324
2.0,0.3,0.6,0.1,0.0634635509594287,5,18,0.19750765613877558,0.8636363636363636,0.0012528261911630512,1.1360005766510308,0.4545454545454545,0.07867891828386962,0.22751245158271605
2.0,0.3,0.1,0.6,0.08569875292756746,3,19,0.10992312251692653,0.8181818181818182,0.004786817275093123,4.803136414814636,0.6363636363636362,0.26061264226368025,0.46636899566501583
2.0,0.3,0.2,0.5,0.08569875292756746,3,19,0.1663111344168376,0.9090909090909091,0.0019740781687200893,2.9445815969729097,0.5454545454545454,0.09988163133623211,0.3446613359149655
2.0,0.3,0.30000000000000004,0.4,0.08569875292756746,3,19,0.22678303811863085,0.9090909090909091,0.0022397435936892113,1.159943427483661,0.4545454545454545,0.083242758099564,0.2881890731298977
2.0,0.3,0.4,0.3,0.08569875292756746,3,19,0.19370267265473248,0.8636363636363636,0.0020295099915659904,1.0469754637934685,0.4545454545454545,0.02630189850626021,0.272453816054474
2.0,0.3,0.5,0.2,0.08569875292756746,3,19,0.18276463558122774,0.8636363636363636,0.0024415695115827057,1.0509946759893194,0.4545454545454545,0.04009254669912331,0.2588108518932704
2.0,0.3,0.6,0.1,0.08569875292756746,3,19,0.17235448880318904,0.7727272727272727,0.003455684449835128,0.8832063764185342,0.4545454545454545,0.06786137045868298,0.2220554546469862
