dataset,eps,intra_ratio,inter_ratio,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,syn_edges
Chamelon,0.5,0.4,0.3,2,0.09876166103303802,0.18181818181818182,0.05003561283187697,4.341105504290584,0.0,0.45310623894671115,0.22119574720425578,6139
Chamelon,0.5,0.4,0.3,3,0.10905747231391882,0.09090909090909091,0.04809839834158028,4.65250097684223,0.5454545454545454,0.34422428421736506,0.22569703542702405,5583
Chamelon,0.5,0.4,0.3,4,0.10697318138187112,0.18181818181818182,0.042584652903076184,4.144216979190006,0.0,0.3542386260715799,0.19991013161104734,6389
Chamelon,0.5,0.4,0.4,0,0.09768098512453247,0.045454545454545456,0.06018070565732503,4.731148031920496,0.2727272727272727,0.43232127920841895,0.22802712798381738,5709
Chamelon,0.5,0.4,0.4,1,0.10653036022158688,0.045454545454545456,0.051172504611925435,4.223829415885265,0.4545454545454545,0.3876013309704127,0.21887808566597455,5954
Chamelon,0.5,0.4,0.4,2,0.09888567137880516,0.09090909090909091,0.06612855744888345,4.779779428506359,0.4545454545454545,0.5152634586576098,0.22888767991114517,5270
Chamelon,0.5,0.4,0.4,3,0.10724340868081253,0.045454545454545456,0.06664629607126436,4.449156832637144,0.4545454545454545,0.43512336688130937,0.22717663554212886,5673
Chamelon,0.5,0.4,0.4,4,0.1040275591401607,0.2727272727272727,0.05839085850863785,4.808434560637556,0.2727272727272727,0.4825883413035535,0.2463869005599334,4892
Chamelon,0.5,0.4,0.5,0,0.10795121284272563,0.5,0.04294024169118162,4.455509258569396,0.0909090909090909,0.2604864568006723,0.12081161263075758,7539
Chamelon,0.5,0.4,0.5,1,0.08371355023433359,0.22727272727272727,0.036393336375324985,4.307862043943853,0.3636363636363636,0.4481125019368636,0.23437835727148348,5170
Chamelon,0.5,0.4,0.5,2,0.10744106612515981,0.09090909090909091,0.05180936328945412,4.181243476913479,0.0909090909090909,0.35916702829940295,0.22439919835511843,6144
Chamelon,0.5,0.4,0.5,3,0.09409949051510705,0.18181818181818182,0.059397240428994566,4.444084132480076,0.3636363636363636,0.4489736314078159,0.23656742444964707,5334
Chamelon,0.5,0.4,0.5,4,0.11878487711870989,0.13636363636363635,0.039976128907137636,4.1377110796862695,0.0909090909090909,0.41637907387585193,0.17423790893633626,6470
Chamelon,0.5,0.4,0.6,0,0.11323146034827575,0.22727272727272727,0.051542795912122255,4.529015973933639,0.2727272727272727,0.4201128281575442,0.18248521617063787,6189
Chamelon,0.5,0.4,0.6,1,0.086437622971327,0.0,0.05422283812824511,4.483925556927137,0.0909090909090909,0.4167198058081253,0.20810291657134405,5568
Chamelon,0.5,0.4,0.6,2,0.11631492384593876,0.3181818181818182,0.02996117268134226,3.5028454988393607,0.3636363636363636,0.05237869432555158,0.08512825837080998,8712
Chamelon,0.5,0.4,0.6,3,0.1168796829490462,0.22727272727272727,0.054613488037433607,4.426778745278844,0.3636363636363636,0.38844795530949794,0.18272059056013618,6686
Chamelon,0.5,0.4,0.6,4,0.09944382908220441,0.3181818181818182,0.050101545230605476,4.211102835929544,0.1818181818181818,0.30290994776151553,0.213114228925055,6497
Chamelon,0.5,0.4,0.7,0,0.10634273831334204,0.09090909090909091,0.05118899107290138,4.183527637031865,0.5454545454545454,0.4089446738945793,0.1846105395976054,6242
Chamelon,0.5,0.4,0.7,1,0.10433917521783108,0.18181818181818182,0.0432988580000885,3.9959811578793993,0.0,0.43627402069976473,0.16904123448316458,6171
Chamelon,0.5,0.4,0.7,2,0.10244834038224102,0.045454545454545456,0.047378106784202005,4.6264908415369135,0.5454545454545454,0.4369649353948891,0.19396104295572875,5493
Chamelon,0.5,0.4,0.7,3,0.11059902425375728,0.09090909090909091,0.05495483893375428,4.735780908233753,1.3636363636363633,0.38615059367934873,0.2629438354122011,5175
Chamelon,0.5,0.4,0.7,4,0.09585519739814528,0.18181818181818182,0.0444235199514727,4.485032084852765,0.1818181818181818,0.43514313482315314,0.2017144875703121,5917
Chamelon,0.5,0.4,0.8,0,0.10010615387590252,0.13636363636363635,0.06331169728214651,4.3324866575977925,0.2727272727272727,0.4325306532019531,0.2199333111538814,5560
Chamelon,0.5,0.4,0.8,1,0.12018595896539942,0.09090909090909091,0.05453775367531904,5.200265748897049,0.7272727272727272,0.48939986575085725,0.24311638475766195,4961
Chamelon,0.5,0.4,0.8,2,0.08496203660877599,0.045454545454545456,0.05528325845892137,4.791283374366364,0.0909090909090909,0.5082042304600773,0.26138585491088495,5304
Chamelon,0.5,0.4,0.8,3,0.12670064493745592,0.4090909090909091,0.01647956945623733,4.054160293579209,0.2727272727272727,0.3665524290347326,0.13651934252777045,7157
Chamelon,0.5,0.4,0.8,4,0.11898073855054996,0.13636363636363635,0.04759754865169852,4.245217499780442,1.0909090909090908,0.3639916064555617,0.19356743741531582,6122
Chamelon,0.5,0.4,0.9,0,0.10286925710422516,0.045454545454545456,0.05812577467326651,4.213620567821284,0.3636363636363636,0.371591290629974,0.22352106627383486,6506
Chamelon,0.5,0.4,0.9,1,0.09940934074833367,0.2727272727272727,0.0527132422287896,4.432191112616261,0.3636363636363636,0.4128004793911704,0.1789019911201528,5675
Chamelon,0.5,0.4,0.9,2,0.11279324015959563,0.22727272727272727,0.058517358952004356,4.465591857616731,0.2727272727272727,0.4254008111857669,0.21799194448159392,5592
Chamelon,0.5,0.4,0.9,3,0.10118100397266717,0.18181818181818182,0.04981981530171191,4.525759449793071,0.1818181818181818,0.42415563680255264,0.20771404926770332,5998
Chamelon,0.5,0.4,0.9,4,0.1023325119254093,0.4090909090909091,0.05312928679939466,4.161099621922433,0.1818181818181818,0.2430069432617564,0.19992021935509074,6602
Chamelon,0.5,0.4,1.0,0,0.1057658390279304,0.45454545454545453,0.037555360342250314,3.651647105171757,0.1818181818181818,0.10671768925512311,0.14640319834011586,7288
Chamelon,0.5,0.4,1.0,1,0.09657283390140749,0.36363636363636365,0.051067759196940295,4.288724709236459,0.3636363636363636,0.3222959569212462,0.20242811721638337,5628
Chamelon,0.5,0.4,1.0,2,0.11281884432042394,0.18181818181818182,0.047198841836651954,4.196738539532288,0.818181818181818,0.3582325389316951,0.16851019707845838,5823
Chamelon,0.5,0.4,1.0,3,0.11320612221729237,0.09090909090909091,0.045850878940964,3.948608486240445,0.4545454545454545,0.32451967905876267,0.20415466431190057,6620
Chamelon,0.5,0.4,1.0,4,0.12008605668919915,0.045454545454545456,0.06478767432254659,5.34289572329873,1.4545454545454544,0.46158014504802286,0.28093151241457076,4614
Chamelon,0.5,0.5,0.1,0,0.12122886028796002,0.3181818181818182,0.03246836146425984,4.001914951080855,0.3636363636363636,0.334163063843031,0.12927982396368404,7286
Chamelon,0.5,0.5,0.1,1,0.08540090027078143,0.2727272727272727,0.04470180621847386,4.476438590921697,0.0909090909090909,0.42626100129786443,0.2321933752835915,6103
Chamelon,0.5,0.5,0.1,2,0.09341034191900775,0.09090909090909091,0.06057740574789106,4.856243490441293,0.0909090909090909,0.5573241515110963,0.26179055917619826,5031
Chamelon,0.5,0.5,0.1,3,0.13035606380050543,0.22727272727272727,0.048065380460978774,4.300102712220686,0.3636363636363636,0.2921277810323132,0.19253129466084673,5418
Chamelon,0.5,0.5,0.1,4,0.08549856195021241,0.2727272727272727,0.062051757241640776,4.903469810888273,0.0909090909090909,0.5802270053137383,0.22555078021944583,4996
Chamelon,0.5,0.5,0.2,0,0.0957569423626799,0.09090909090909091,0.05926637374542864,4.353576883557779,0.7272727272727272,0.5104472881860903,0.22290427044149014,5459
Chamelon,0.5,0.5,0.2,1,0.1052204472442065,0.18181818181818182,0.04269624569284202,4.333830449355584,0.5454545454545454,0.31728646225230966,0.19327094064145434,6572
Chamelon,0.5,0.5,0.2,2,0.09651908675505201,0.13636363636363635,0.04969199041763681,5.038049419895044,0.5454545454545454,0.4612118549701348,0.22247936603144564,5649
Chamelon,0.5,0.5,0.2,3,0.07303959200160416,0.13636363636363635,0.060293137404947884,4.832057668372411,0.0909090909090909,0.575664567996982,0.253460635946779,5172
Chamelon,0.5,0.5,0.2,4,0.11523819092935159,0.3181818181818182,0.04399933204064911,4.430964608213285,0.3636363636363636,0.43231718458003787,0.17975884258741406,5489
Chamelon,0.5,0.5,0.3,0,0.09368208971381564,0.0,0.061636098921952924,5.173365334348622,0.3636363636363636,0.5569591355347011,0.27359160849550274,4566
Chamelon,0.5,0.5,0.3,1,0.08628616991822698,0.18181818181818182,0.05628747289482534,3.656304784006899,0.1818181818181818,0.41728963896493837,0.2221557781149885,6665
Chamelon,0.5,0.5,0.3,2,0.09311106032922273,0.13636363636363635,0.04318592012097205,5.367338234393639,0.5454545454545454,0.5792218988075027,0.25447446971196025,4823
Chamelon,0.5,0.5,0.3,3,0.0977975642824461,0.09090909090909091,0.04517830769871481,4.3690044944706425,0.6363636363636362,0.39788162534122073,0.2269375668434388,5469
Chamelon,0.5,0.5,0.3,4,0.10237728855795471,0.18181818181818182,0.04411674045597804,4.157168819843465,0.3636363636363636,0.44139108276211064,0.17247720305951325,6933
Chamelon,0.5,0.5,0.4,0,0.0763195719623417,0.22727272727272727,0.05895664919618158,4.816936757679279,0.1818181818181818,0.5584214193516761,0.26193963201068804,5176
Chamelon,0.5,0.5,0.4,1,0.09872989655870462,0.22727272727272727,0.047211942210237764,4.474818593918091,0.6363636363636362,0.45196959991141866,0.1880813804836308,6203
Chamelon,0.5,0.5,0.4,2,0.10698084798932421,0.09090909090909091,0.05626657050601438,5.107116815842241,0.5454545454545454,0.49958412998961504,0.25859302507058896,4702
Chamelon,0.5,0.5,0.4,3,0.08379536128922795,0.13636363636363635,0.060536816822360055,4.468357296505108,0.2727272727272727,0.48121214042018495,0.2734319136225377,5445
Chamelon,0.5,0.5,0.4,4,0.08679247705864761,0.22727272727272727,0.05055567641226564,4.367626791998202,0.2727272727272727,0.34613632626452656,0.20450296830977843,6068
Chamelon,0.5,0.5,0.5,0,0.08837385235550883,0.22727272727272727,0.05881740454164479,4.175191147080318,0.0909090909090909,0.4462983818806254,0.2465182567857539,5690
Chamelon,0.5,0.5,0.5,1,0.09315035364412459,0.045454545454545456,0.04199710756555701,4.143125391633373,0.0909090909090909,0.44999337597249617,0.17810250619981322,6702
Chamelon,0.5,0.5,0.5,2,0.12689372369798818,0.09090909090909091,0.02936405088385755,3.3708694844763007,0.0909090909090909,0.2940007321511051,0.08119573270771013,8207
Chamelon,0.5,0.5,0.5,3,0.10143221024071777,0.045454545454545456,0.04968937589034299,4.472503111153689,0.4545454545454545,0.4297947425723927,0.22541642701250328,5959
Chamelon,0.5,0.5,0.5,4,0.08456996324345252,0.36363636363636365,0.05277917819681399,4.639183412115761,0.3636363636363636,0.4739570162720993,0.23706407224969805,5306
Chamelon,0.5,0.5,0.6,0,0.09034927033058117,0.18181818181818182,0.06048070191098601,4.3089266819394085,1.0909090909090908,0.44660938965005825,0.2311878529991653,4896
Chamelon,0.5,0.5,0.6,1,0.1111556063333074,0.36363636363636365,0.026211171784677204,3.32663957460445,0.4545454545454545,0.04030084885878029,0.035062709046077924,7912
Chamelon,0.5,0.5,0.6,2,0.09163472085992495,0.045454545454545456,0.06567364452023669,5.325747392003921,0.4545454545454545,0.5302315091884897,0.2553303666460351,4798
Chamelon,0.5,0.5,0.6,3,0.09281122615079349,0.045454545454545456,0.04870694824183923,4.222899334122039,0.5454545454545454,0.30790541285108985,0.22858731704217466,6041
Chamelon,0.5,0.5,0.6,4,0.11342575575328465,0.22727272727272727,0.06653365884995609,5.746067729831429,0.818181818181818,0.5726442977858538,0.24069233192144981,4125
Chamelon,0.5,0.5,0.7,0,0.09871984867410026,0.0,0.04937320137660819,4.313843515259038,0.5454545454545454,0.5142930915677212,0.22002960346361566,5619
Chamelon,0.5,0.5,0.7,1,0.08752622654683884,0.09090909090909091,0.0492796252357298,4.45688860456356,0.2727272727272727,0.4701433773266338,0.21969462633092374,6139
Chamelon,0.5,0.5,0.7,2,0.09631942964396954,0.13636363636363635,0.05128078468376645,3.980205257331799,0.3636363636363636,0.3396478967780327,0.20895194128208605,6846
Chamelon,0.5,0.5,0.7,3,0.1199903083738976,0.3181818181818182,0.037041454202545676,2.8476665024247474,0.1818181818181818,0.2500401803804661,0.1109898480534123,8724
Chamelon,0.5,0.5,0.7,4,0.086426673680005,0.045454545454545456,0.05996233486563741,4.6945947191690145,0.4545454545454545,0.4465373282302917,0.2500883228408877,5388
Chamelon,0.5,0.5,0.8,0,0.08656160587436726,0.045454545454545456,0.04639532453732369,4.547200914016733,0.0909090909090909,0.4526068665968275,0.23032129747942584,5577
Chamelon,0.5,0.5,0.8,1,0.08653187206862697,0.3181818181818182,0.05214796189825728,4.4875988363480595,0.1818181818181818,0.43019464628020376,0.21675045857601288,5807
Chamelon,0.5,0.5,0.8,2,0.10838238101216623,0.09090909090909091,0.055526194380635774,4.367716632542638,0.2727272727272727,0.4463739708163815,0.23028730680871948,5580
Chamelon,0.5,0.5,0.8,3,0.10002771594797806,0.3181818181818182,0.04995116908328085,3.8047035623448062,0.5454545454545454,0.3183752461720862,0.19205217276134962,6897
Chamelon,0.5,0.5,0.8,4,0.08599475162155513,0.045454545454545456,0.05419991378551839,4.124029309676153,0.2727272727272727,0.4669005586919074,0.23188553026686878,6351
Chamelon,0.5,0.5,0.9,0,0.08994835001691535,0.2727272727272727,0.06325604930385292,4.821073027648405,0.7272727272727272,0.5278619970836435,0.25393214535608827,4972
Chamelon,0.5,0.5,0.9,1,0.0868699039881332,0.0,0.06687052236261996,4.905364441096702,0.3636363636363636,0.4703680465973758,0.2677747742897995,5088
Chamelon,0.5,0.5,0.9,2,0.1141033604300951,0.18181818181818182,0.04355764766476624,3.8183028012411695,0.0909090909090909,0.4410625367870059,0.1838729179245727,7314
Chamelon,0.5,0.5,0.9,3,0.08651687836738947,0.18181818181818182,0.05122790100064211,4.548388722891101,0.0,0.5381868508046828,0.1840401943144812,6310
Chamelon,0.5,0.5,0.9,4,0.09453709446491773,0.22727272727272727,0.05011578978573272,4.396369102000001,0.5454545454545454,0.45955486757118785,0.21892620392373385,6198
Chamelon,0.5,0.5,1.0,0,0.12005294617861925,0.22727272727272727,0.03900649589116911,3.725454612906618,0.5454545454545454,0.22400973540514565,0.11494932435848029,6030
Chamelon,0.5,0.5,1.0,1,0.0922346894471381,0.18181818181818182,0.05673008152906309,4.307767466832427,0.6363636363636362,0.4360159446178937,0.21482249082377267,5922
Chamelon,0.5,0.5,1.0,2,0.09964896002584626,0.18181818181818182,0.055648510841445134,4.633380261951351,0.3636363636363636,0.49747654255008955,0.2484939895651062,5032
Chamelon,0.5,0.5,1.0,3,0.10988899907101704,0.0,0.062273560153300433,4.97217688539917,0.3636363636363636,0.5181387617552048,0.23416608197557734,4859
Chamelon,0.5,0.5,1.0,4,0.08666643277847347,0.09090909090909091,0.06187778349259625,5.1056655446559205,0.7272727272727272,0.5625191841946262,0.24081558697331562,4475
Chamelon,1,0.1,0.1,0,0.23302366607809544,0.6363636363636364,0.012722406179095312,2.743975564043865,0.0909090909090909,0.03727970819351705,0.2294121096197049,10038
Chamelon,1,0.1,0.1,1,0.254261916507412,0.7272727272727273,0.0018488062691830321,1.817380438215313,0.0,0.40073158033199724,0.1766115516345429,15396
Chamelon,1,0.1,0.1,2,0.2685576681218309,0.5909090909090909,0.006486429793144508,2.066140231045476,0.0909090909090909,0.4227242797045743,0.05304430732919773,14166
Chamelon,1,0.1,0.1,3,0.25915233278457434,0.6818181818181818,0.0075346758532575464,2.1083006093287464,0.1818181818181818,0.2507573258148735,0.08852530429479957,13919
Chamelon,1,0.1,0.1,4,0.2641063307973112,0.0,0.0025460275529898125,2.491784482559301,0.0,0.3424371604575854,0.023852110485419114,12328
Chamelon,1,0.1,0.2,0,0.2289759991464444,0.5,0.007729610168341338,2.447456275297769,0.0909090909090909,0.04742084883126901,0.3646465091758303,12945
Chamelon,1,0.1,0.2,1,0.20643894531937632,0.6818181818181818,0.013178450805345038,2.9342078237066893,0.2727272727272727,0.276278600089085,0.11535112880977534,9427
Chamelon,1,0.1,0.2,2,0.2277771886849874,0.5909090909090909,0.006120212977290265,2.089659210093515,0.0,0.3779757429949683,0.10935615508336469,12299
Chamelon,1,0.1,0.2,3,0.2381512677053503,0.7727272727272727,0.0014960460592215704,1.3562723162492225,0.0909090909090909,0.22737004223462887,0.2467167480476668,16443
Chamelon,1,0.1,0.2,4,0.21303588428211326,0.6818181818181818,0.002813702482581561,2.193916634943116,0.0909090909090909,0.26047522547397534,0.27683085800538787,12424
Chamelon,1,0.1,0.3,0,0.20862815055613107,0.7272727272727273,0.005355770962326944,2.3408626086888398,0.1818181818181818,0.273886260682818,0.3050478917589156,11409
Chamelon,1,0.1,0.3,1,0.21036348802001784,0.7272727272727273,0.001285136429054719,1.9684134450519304,0.0,0.2963247344707704,0.2923360430317479,14389
Chamelon,1,0.1,0.3,2,0.1936080518212136,0.6363636363636364,0.012681971719468964,3.1564308750647583,0.1818181818181818,0.11797484125155824,0.18955182742285112,12813
Chamelon,1,0.1,0.3,3,0.21826807910317425,0.0,0.02250081498005518,2.9302054345908486,0.0,0.16081195698697476,0.03451171521994393,9134
Chamelon,1,0.1,0.3,4,0.1956525049890033,0.6363636363636364,0.017017896602435946,3.2074761224239836,0.1818181818181818,0.20521374775710755,0.06493891414687598,8965
Chamelon,1,0.1,0.4,0,0.19805664430722464,0.6818181818181818,0.0039940717250133324,2.058275621536247,0.2727272727272727,0.01161988288321667,0.4918143998988274,14109
Chamelon,1,0.1,0.4,1,0.22867985235553015,0.7727272727272727,0.0012206083417711131,2.466171656187938,0.0,0.2611893872181055,0.21401264625859145,14614
Chamelon,1,0.1,0.4,2,0.23256343047467082,0.7727272727272727,0.0011009938293856298,2.2825756552424368,0.1818181818181818,0.2647463317001427,0.23066807978882495,16171
Chamelon,1,0.1,0.4,3,0.24483566504627235,0.0,0.006597888253189768,1.9716464396095423,0.0909090909090909,0.14578861923301692,0.17771726840945748,15907
Chamelon,1,0.1,0.4,4,0.24254234076671244,0.7272727272727273,0.0019317360591134063,1.4512203453553671,0.2727272727272727,0.05241790812224279,0.3017769014609733,18521
Chamelon,1,0.1,0.5,0,0.23161471606787287,0.8181818181818182,0.001029474082927772,1.4717180880314042,0.0909090909090909,0.0022518801403966083,0.32664065940602743,18967
Chamelon,1,0.1,0.5,1,0.1795731325951021,0.7272727272727273,0.0051251590497400695,2.6952617116934747,0.0909090909090909,0.030046795202348188,0.3540564585142438,12536
Chamelon,1,0.1,0.5,2,0.20487952567666384,0.5909090909090909,0.0028964987654519895,2.0237357357410146,0.3636363636363636,0.2924182842521033,0.21361671472363555,13252
Chamelon,1,0.1,0.5,3,0.17859610597143924,0.8636363636363636,0.002539245611765538,2.3990012182804503,0.0909090909090909,0.0637307084929348,0.34022369068314706,14604
Chamelon,1,0.1,0.5,4,0.18668783547051687,0.5909090909090909,0.0015847568203528075,2.3763574708797415,0.5454545454545454,0.27096365839171127,0.3436341659458732,13739
Chamelon,1,0.1,0.6,0,0.20519975722718237,0.7727272727272727,0.003020987076049697,2.5189182937959433,0.0,0.40582835206296447,0.2248793192567227,11876
Chamelon,1,0.1,0.6,1,0.19796156064354287,0.0,0.011124135033113441,2.2416344009713685,0.0909090909090909,0.02980723106491099,0.09438208243454399,12159
Chamelon,1,0.1,0.6,2,0.2007154033023191,0.8636363636363636,0.0014820379572830335,2.3136468524735276,0.1818181818181818,0.2326840389032025,0.3300496223832281,13605
Chamelon,1,0.1,0.6,3,0.2038821658762784,0.6818181818181818,0.007169501895927592,1.658858525113188,0.0909090909090909,0.04976202933132346,0.2537921100530398,15115
Chamelon,1,0.1,0.6,4,0.18778157053715527,0.6363636363636364,0.0040939107814081735,2.6943842479519327,0.0,0.22700317075050072,0.24150440555215813,12758
