method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
Ours-Full,1.0,3,0.4154030762558007,0.8916666666666667,0.0021975896222170203,1.6342105678763708,0.15384615384615383,0.1698682242378563,0.5875814599705702,48674
Ours-Full,1.0,4,0.41956262566082564,0.9166666666666666,0.0026888090772336968,1.721536258512536,0.15384615384615383,0.18933447254743635,0.5690390156742334,50404
Ours-Full,1.0,5,0.41070102803771896,0.7916666666666666,0.006692656379242325,2.5745105707249953,0.15384615384615383,0.05809043741238025,0.37584978893324533,35646
Ours-Full,1.0,6,0.4156372552320346,0.8916666666666667,0.0024685338608222587,1.6079021913794964,0.07692307692307691,0.20453804446513474,0.5437124798086601,51758
Ours-Full,1.0,7,0.4188186212047746,0.9083333333333333,0.002551505296140196,1.5952482983433207,0.15384615384615383,0.29487864671773695,0.6478728874725496,53513
Ours-Full,1.0,8,0.41385984879044063,0.85,0.0024097193590742025,2.0553943588644596,0.07692307692307691,0.10077346284883092,0.5152476326831659,45742
Ours-Full,1.0,9,0.40670542523195613,0.5583333333333333,0.018653730841415046,2.754852314743266,0.23076923076923073,0.1956422414312131,0.04941496379845279,24110
Ours-Full,1.5,0,0.40396856781468327,0.95,0.0033655337032353397,1.3201735976635538,0.07692307692307691,0.4230086020812324,0.6620221386731392,61165
Ours-Full,1.5,1,0.40635996619179743,0.9666666666666667,0.004025609838755496,1.3741635842912205,0.15384615384615383,0.5270087416364926,0.7235909006466585,68098
Ours-Full,1.5,2,0.40537690387591846,0.95,0.003890464573488564,1.3018362191757515,0.15384615384615383,0.4348604939495762,0.6192147745531519,64047
Ours-Full,1.5,3,0.4148709346677885,0.95,0.0037924102773237963,1.4337869554708704,0.15384615384615383,0.41145955590410827,0.6442057003601857,61588
Ours-Full,1.5,4,0.4128808408013604,0.9583333333333334,0.0034933187714877097,1.336580295501785,0.15384615384615383,0.38771454612033474,0.5780112645062078,62680
Ours-Full,1.5,5,0.4092358090778646,0.9333333333333333,0.003471498432603112,1.4826127866489998,0.30769230769230765,0.32792543617718267,0.6540353264677561,55228
Ours-Full,1.5,6,0.41225251165381344,0.9416666666666667,0.00413625614372856,1.317916662796815,0.15384615384615383,0.4681396569931081,0.7040554946099754,64298
Ours-Full,1.5,7,0.4060585199902806,0.9333333333333333,0.00457480449932657,1.312780252414553,0.15384615384615383,0.5262859780338038,0.7236451549780527,66839
Ours-Full,1.5,8,0.40542830515177,0.95,0.004437765970195321,1.2952726379656854,0.15384615384615383,0.5239732798422606,0.7280751527972484,67111
Ours-Full,1.5,9,0.4055908380104942,0.9583333333333334,0.004286241346195125,1.3021730219965366,0.15384615384615383,0.506197661790735,0.7230537729886765,66034
Ours-Full,2.0,0,0.4047919442818781,0.9583333333333334,0.004397444677406494,1.1863915781849923,0.07692307692307691,0.5383318867941955,0.5806700167029142,73277
Ours-Full,2.0,1,0.40955336788892743,0.9583333333333334,0.0046663958381215455,1.0925381840781772,0.07692307692307691,0.5502176030521203,0.4958289398253882,77745
Ours-Full,2.0,2,0.39882686236232534,0.9666666666666667,0.004360252847646471,1.0511383984251719,0.07692307692307691,0.4944234167042795,0.3865557222376839,75816
Ours-Full,2.0,3,0.3979013701249661,0.9416666666666667,0.0029830693075004557,1.0820168473399663,0.07692307692307691,0.42194006269944734,0.26670995992010266,76449
