version,eps,exper,nodes,edges,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
improved,1.0,13,2277,5990,0.27838632790500445,0.4090909090909091,0.043864950063921604,3.8660815007819,0.0,0.07104269174387717,0.07793585735033767
original,1.0,14,2277,30636,0.036051293996789725,0.0,0.028028714832458543,13.793369550535257,0.6363636363636362,0.7095195095231408,0.6114780190755592
improved,1.0,14,2277,7139,0.2903705653262692,0.0,0.029956846850790354,3.5536958715716,0.0909090909090909,0.19573957040927714,0.045559840990206935
original,1.0,15,2277,30609,0.07559369246332509,0.7272727272727273,0.001709669129263202,8.607067917235103,0.6363636363636362,0.24159925246419034,0.552603442149886
improved,1.0,15,2277,10568,0.3088873740067406,0.7727272727272727,0.002503095372437453,2.8919748052130676,0.0,0.5236827765677354,0.37036245730325007
original,1.0,16,2277,30393,0.07062984549116998,0.5454545454545454,0.00944109155751352,8.09774371968381,0.6363636363636362,0.39001404999931144,0.5347356053929785
improved,1.0,16,2277,11396,0.3058832443500116,0.6818181818181818,0.009796692848763526,2.301461614295491,0.0909090909090909,0.26472824002610895,0.18529429400326233
original,1.0,17,2277,30802,0.07645070361469591,0.5,0.002007550366445232,6.024579593857599,0.5454545454545454,0.23689569591664617,0.5171200777499914
improved,1.0,17,2277,13250,0.3065600576483323,0.6363636363636364,0.003359530890487958,2.228131770795521,0.0909090909090909,0.30896214084390433,0.31915587147721086
original,1.0,18,2277,30520,0.1100015828744085,0.8181818181818182,0.004994872966044485,5.760955311744286,0.5454545454545454,0.13522250435210964,0.43492799558189643
improved,1.0,18,2277,15344,0.3177041743581976,0.8636363636363636,0.004986438969361145,1.6757448673884272,0.2727272727272727,0.35228393523676127,0.18605226068709374
original,1.0,19,2277,30747,0.09123478641665433,0.8181818181818182,0.003889877796170496,6.711050053453637,0.5454545454545454,0.21024128793696617,0.4763825341634716
improved,1.0,19,2277,14108,0.31097453643852097,0.7727272727272727,0.0058864093049368765,1.9144621486759639,0.0909090909090909,0.2910256998024241,0.2093133520553871
original,1.0,20,2277,30477,0.13055852284027947,0.7727272727272727,0.0015497380976760107,4.3931801566462285,0.5454545454545454,0.05872592379462198,0.3978045726580486
improved,1.0,20,2277,15807,0.33797407479939406,0.7727272727272727,0.001972196477946846,1.8692919979587002,0.0909090909090909,0.3776617754652415,0.14418887588841992
original,1.0,21,2277,30457,0.13056759170353216,0.8181818181818182,0.0016407946751129166,4.405732351716119,0.5454545454545454,0.008714966954411594,0.38938210181597505
improved,1.0,21,2277,16057,0.3222423634808879,0.6818181818181818,0.0017808854683738621,1.9265310229001478,0.1818181818181818,0.44573644713320515,0.14858118958063973
