method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
Ours-Full,0.5,1,0.3816433319183788,0.011904761904761904,0.021730262685220905,2.506580480396175,0.5384615384615384,2.0056439512442976,0.6134851403979565,17948
Ours-Full,0.5,2,0.3781466107546377,0.01488095238095238,0.028189384687659764,2.4251050598159303,0.6923076923076922,1.982454847095402,0.610196046464508,19188
Ours-Full,0.5,3,0.37922432209108203,0.03273809523809524,0.016028799286490585,2.4045948192527984,0.5384615384615384,1.8599638677885528,0.6111592317046466,18962
Ours-Full,0.5,4,0.3796698755439683,0.03571428571428571,0.014573947901209642,2.424256979831183,0.5384615384615384,1.900124489486043,0.608191696715665,18861
Ours-Full,0.5,5,0.3803828668364805,0.020833333333333332,0.029811760097432985,2.4433807824315634,0.6923076923076922,2.047519026279282,0.6133018987189945,18257
Ours-Full,0.5,6,0.38125553621829744,0.05357142857142857,0.017574402967741203,2.368518801241043,0.46153846153846145,1.975494846981764,0.6042137209779695,19239
Ours-Full,0.5,7,0.37864440544072553,0.02976190476190476,0.02462815644716923,2.2057703556138617,0.5384615384615384,1.906953158829134,0.5943080205653206,21544
Ours-Full,0.5,8,0.38097278250719535,0.017857142857142856,0.02665935437341569,2.389265367225399,0.5384615384615384,1.8866354291144278,0.6058689410455087,19178
Ours-Full,0.5,9,0.3806415529304808,0.017857142857142856,0.019266925861464317,2.427362978589395,0.46153846153846145,1.5698098846751398,0.5975542940751734,18324
Ours-Full,1.0,0,0.3797051216737792,0.13095238095238096,0.019340135123597366,2.2080436596984656,0.5384615384615384,0.6525311541568021,0.5872221412572458,19317
Ours-Full,1.0,1,0.3782689772849605,0.11607142857142858,0.014087446054401946,2.0553410285980362,0.46153846153846145,0.5437650437225259,0.5693800693712494,20472
Ours-Full,1.0,2,0.3778778633324286,0.09523809523809523,0.016011270776157487,2.0997123988702873,0.7692307692307692,0.6349751660701837,0.6008157592844715,19300
Ours-Full,1.0,3,0.3812471673879369,0.27380952380952384,0.014951949637367758,2.0076153806237627,0.46153846153846145,1.1516834932406348,0.5215645872616981,20887
Ours-Full,1.0,4,0.3778118290996613,0.12797619047619047,0.017453660455145896,2.165763396366563,0.6923076923076922,0.7008704911047342,0.5974870361133661,19191
Ours-Full,1.0,5,0.3781238350129621,0.13392857142857142,0.021051467406765417,2.173031994371879,0.7692307692307692,0.8017682378998574,0.6052074061936414,18660
Ours-Full,1.0,6,0.3772307964482274,0.09226190476190477,0.01824228192750958,2.2397908055772113,0.6153846153846153,0.670930842625575,0.6061942456706418,18769
Ours-Full,1.0,7,0.37942805300991805,0.1875,0.015873161056313607,2.1241116837278877,0.6923076923076922,0.8000541063603318,0.5715110688429551,19819
Ours-Full,1.0,8,0.3790761349360736,0.12202380952380952,0.01804375851222097,2.0643580293242234,0.46153846153846145,0.6768814817489752,0.5779129006806141,20231
Ours-Full,1.0,9,0.38101859399992394,0.13988095238095238,0.015671142722111262,2.25705097283893,0.846153846153846,0.8612071181935418,0.5800143232906848,18748
Ours-Full,1.5,0,0.38149703438256916,0.46130952380952384,0.009855383865656264,1.6059698394774047,0.46153846153846145,0.8942713224199315,0.3037054852474778,27557
Ours-Full,1.5,1,0.37988486603713356,0.36904761904761907,0.013468488310518915,1.8158209403157182,0.6923076923076922,0.9555324244018272,0.45530278310132066,22495
Ours-Full,1.5,2,0.3802210944401002,0.23214285714285715,0.013234598437560082,1.7648776113732767,0.6153846153846153,0.5758446770828567,0.4839402575616676,23679
